timestamp,open,high,low,close,volume
1764714000000,91807.0,91841.0,91693.8,91715.7,14.32421889
1764714000000,91807.0,91841.0,91693.8,91715.7,14.32421889
1764714000000,91807.0,91841.0,91693.8,91715.7,14.32421889
1764714000000,91807.0,91841.0,91693.8,91715.7,14.32421889
1764714000000,91807.0,91841.0,91693.8,91715.7,14.32421889
1764714000000,91807.0,91841.0,91693.8,91715.7,14.32421889
1764714000000,91807.0,91841.0,91693.8,91715.7,14.32421889
1764714000000,91807.0,91841.0,91693.8,91715.7,14.32421889
1764714000000,91807.0,91841.0,91693.8,91715.7,14.32421889
1764714000000,91807.0,91841.0,91693.8,91715.7,14.32421889
1764714000000,91807.0,91841.0,91693.8,91715.7,14.32421889
1764714000000,91807.0,91841.0,91693.8,91715.7,14.32421889
1764714000000,91807.0,91841.0,91693.8,91715.7,14.32421889
1764714000000,91807.0,91841.0,91693.8,91715.7,14.32421889
1764714000000,91807.0,91841.0,91693.8,91715.7,14.32421889
1764714000000,91807.0,91841.0,91693.8,91715.7,14.32421889
1764714000000,91807.0,91841.0,91693.8,91715.7,14.32421889
1764714000000,91807.0,91841.0,91693.8,91715.7,14.32421889
1764714000000,91807.0,91841.0,91693.8,91715.7,14.32421889
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714300000,91715.7,91769.9,91636.0,91636.0,15.01922644
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714600000,91635.9,91684.0,91555.5,91663.9,20.94389405
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764714900000,91664.0,91719.3,91661.6,91680.5,8.92406349
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715200000,91680.5,91941.3,91648.1,91811.3,26.38013852
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715500000,91811.5,91882.5,91708.6,91859.5,21.54054154
1764715800000,91859.6,91999.0,91837.9,91960.0,8.18941896
1764715800000,91859.6,91999.0,91837.9,91960.0,8.18941896
